stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
1350078,"ON VERNON AT TANEY NORTHBOUND",,  39.147228, -94.556030,,,,,,
1350079,"ON E 26TH AVE AT SEMINOLE EASTBOUND",,  39.148022, -94.554657,,,,,,
1350080,"NKC HOSPITAL PHYSICIAN'S LOT NORTHBOUND",,  39.149929, -94.552345,,,,,,
1350082,"ON WALKER AT ROCKCREEK PKWY NORTHBOUND",,  39.148888, -94.548386,,,,,,
1350083,"ON 10 HWY AT EXCELSIOR EASTBOUND",,  39.154217, -94.547409,,,,,,
1350084,"ON 10 HWY AT 3536 NE ANTICH RD NORTHBOUND",,  39.157337, -94.546989,,,,,,
1350085,"ON WINN RD AT N BELLEFONTAINE NORTHBOUND",,  39.159504, -94.545036,,,,,,
1350086,"ON WINN RD AT N WALROND EASTBOUND",,  39.160332, -94.543045,,,,,,
1350087,"ON WINN RD AT N MONTEREY EASTBOUND",,  39.160774, -94.540855,,,,,,
1350088,"ON WINN RD AT N BALES EASTBOUND",,  39.161316, -94.539330,,,,,,
1350089,"ON WINN RD AT N PARVIN RD. EASTBOUND",,  39.163109, -94.536758,,,,,,
1350090,"ON PARVIN RD AT N CLEVELAND EASTBOUND",,  39.162720, -94.534431,,,,,,
1350091,"ON CHOUTEAU AT RUSSELL RD NORTHBOUND",,  39.166382, -94.532028,,,,,,
1350093,"ON WINN RD AT 42ND TERR NORTHBOUND",,  39.170467, -94.531647,,,,,,
1350095,"ON 45TH TERR AT N JACKSON EASTBOUND",,  39.176407, -94.530663,,,,,,
1350096,"ON 45TH TERR AT N KENSINGTON EASTBOUND",,  39.176334, -94.528954,,,,,,
1350097,"ON 45TH TERR AT N CYPRESS EASTBOUND",,  39.176300, -94.527504,,,,,,
1350098,"ON 45TH TERR AT N ELMWOOD EASTBOUND",,  39.176319, -94.526123,,,,,,
1350099,"ON 45TH TERRACE AT N LISTER EASTBOUND",,  39.176300, -94.523895,,,,,,
1350100,"ON 45TH TERR AT N BRIGHTON EASTBOUND",,  39.176285, -94.521454,,,,,,
1350101,"ON N BRIGHTON AT 46TH NORTHBOUND",,  39.177109, -94.521263,,,,,,
1350103,"ON N BRIGHTON AT 47TH TERR NORTHBOUND",,  39.179813, -94.521255,,,,,,
1350104,"ON N BRIGHTON AT 48TH ST NORTHBOUND",,  39.180672, -94.521233,,,,,,
1350105,"ON N BRIGHTON AT 49TH ST NORTHBOUND",,  39.182419, -94.521202,,,,,,
1350107,"ON N BRIGHTON AT 50TH ST NORTHBOUND",,  39.184856, -94.521172,,,,,,
1350108,"ON N BRIGHTON AT 5049 N BRIGHTON NORTHBOUND",,  39.185520, -94.521187,,,,,,
1350109,"ON NE VIVION RD AT N DENVER EASTBOUND",,  39.187946, -94.518974,,,,,,
1350110,"ON CHOUTEAU AT PARVIN NORTHBOUND",,  39.162334, -94.532280,,,,,,
1350111,"ON CHOUTEAU AT 38TH NORTHBOUND",,  39.162746, -94.532219,,,,,,
1350112,"ON VIVION AT 54TH NORTHBOUND",,  39.192070, -94.510071,,,,,,
1352500,"ON CLAY EDWARDS DR NORTH OF NKC HOSP MAIN ENTR SB",,  39.149326, -94.550186,,,,,,
1352501,"ON WINN RD AT 44TH ST NB",,  39.173466, -94.531593,,,,,,
1360004,"ON N BROADWAY AT 71ST ST SOUTHBOUND",,  39.222206, -94.585449,,,,,,
1360008,"ON BROADWAY AT 70TH TERR NORTHBOUND",,  39.221855, -94.585320,,,,,,
136001,"ON WAUKOMIS DR AT 58TH STREET NB",,  39.199207, -94.607735,,,,,,
1360012,"ON BARRY RD AT BOONE EASTBOUND",,  39.246288, -94.570206,,,,,,
1360013,"ON NE VIVION RD AT JACKSON EASTBOUND",,  39.187923, -94.530533,,,,,,
136002,"ON WAUKOMIS DR AT 58TH STREET SB",,  39.199200, -94.607903,,,,,,
1360024,"ON N PROSPECT AT 68TH TERR NORTHBOUND",,  39.217571, -94.548462,,,,,,
1360026,"ON BARRY RD AT N OAK WESTBOUND",,  39.246410, -94.575752,,,,,,
136003,"ON WAUKOMIS DR AT 60TH STREET NB",,  39.202976, -94.608536,,,,,,
1360031,"ON N BROADWAY AT NW 72ND ST SOUTHBOUND",,  39.224434, -94.585396,,,,,,
1360033,"ON N ANTIOCH AT WABASH SOUTHBOUND",,  39.207794, -94.548569,,,,,,
1360035,"ON N PROSPECT AT NE 68TH SOUTHBOUND",,  39.217751, -94.548615,,,,,,
1360036,"ON ENGLEWOOD AT SCANDIA LN EASTBOUND",,  39.195267, -94.551132,,,,,,
1360037,"ON ENGLEWOOD AT SCANDIA LN WESTBOUND",,  39.195393, -94.551361,,,,,,
1360038,"ON ENGLEWOOD AT WALNUT WESTBOUND",,  39.196030, -94.579727,,,,,,
1360039,"ON ENGLEWOOD AT WALNUT EASTBOUND",,  39.195915, -94.579781,,,,,,
136004,"ON WAUKOMIS DR AT 60TH STREET SB",,  39.203117, -94.608749,,,,,,
1360040,"ON ENGLEWOOD AT LIBERTY EASTBOUND",,  39.195755, -94.599365,,,,,,
1360041,"ON ENGLEWOOD AT LIBERTY WESTBOUND",,  39.195877, -94.599129,,,,,,
1360042,"ON ENGLEWOOD AT TRACY EASTBOUND",,  39.195492, -94.564957,,,,,,
1360043,"ON ENGLEWOOD AT TRACY WESTBOUND",,  39.195614, -94.565178,,,,,,
13600445,"ON ENGLEWOOD AT WAUKOMIS WB",,  39.195873, -94.607239,,,,,,
136005,"ON WAUKOMIS DR AT 64TH STREET NB",,  39.210194, -94.611931,,,,,,
136006,"ON WAUKOMIS DR AT 64TH STREET SB",,  39.210175, -94.612099,,,,,,
136007,"ON WAUKOMIS DR AT 68TH STREET SB",,  39.216663, -94.615242,,,,,,
13601,"ON ENGLEWOOD AT TROOST EB",,  39.195538, -94.566872,,,,,,
13602,"ON ENGLEWOOD AT TROOST WB",,  39.195660, -94.566635,,,,,,
13607,"ON AMBASSADOR BETWEEN BOARDWALK AND ST CLAIR SB",,  39.250790, -94.649757,,,,,,
13608,"ON BARRY AT OVERLAND EB",,  39.246613, -94.640259,,,,,,
13609,"ON BARRY AT OVERLAND WB",,  39.246784, -94.639999,,,,,,
1362500,"ON ANTIOCH AT 63RD PL SB",,  39.206528, -94.548584,,,,,,
13625001,"ON N BDWY AT 62ND TERR NB",,  39.206879, -94.585480,,,,,,
1362501,"ON ANTIOCH AT 60TH SB",,  39.202576, -94.548637,,,,,,
1362503,"ON N BRIGHTON AT 47TH TERR SB",,  39.179977, -94.521385,,,,,,
13701,"ON N PROSPECT AT 72ND SB",,  39.224083, -94.548515,,,,,,
13702,"ON N PROSPECT AT 72ND NB",,  39.224056, -94.548370,,,,,,
1372701,"ON BARRY RD AT 83RD EB",,  39.246357, -94.561974,,,,,,
1372702,"ON BARRY RD AT 83RD WB",,  39.246464, -94.562050,,,,,,
1372801,"ON ANTIOCH AT KENDALLWOOD/58TH TERR NB",,  39.199562, -94.548531,,,,,,
1372802,"ON N PROSPECT AT 70TH NB",,  39.220745, -94.548447,,,,,,
1372803,"ON N PROSPECT AT 70TH SB",,  39.220932, -94.548599,,,,,,
1420001,"ON 85TH TERR AT N OAK EASTBOUND",,  39.248486, -94.575935,,,,,,
1420002,"ON N OAK AT NE 70TH ST SOUTHBOUND",,  39.221085, -94.576180,,,,,,
1420003,"ON N OAK AT NE 67TH PL SOUTHBOUND",,  39.214581, -94.576195,,,,,,
1420004,"ON N OAK AT NE 64TH ST SOUTHBOUND",,  39.210155, -94.576324,,,,,,
1420005,"ON N OAK AT NE 61ST ST SOUTHBOUND",,  39.204773, -94.576393,,,,,,
1420006,"ON N OAK AT NE 58TH ST SOUTHBOUND",,  39.199310, -94.576485,,,,,,
1420007,"ON N OAK AT NE ENGLEWOOD SOUTHBOUND",,  39.195721, -94.576538,,,,,,
1420008,"ON N OAK AT NE 54TH ST SOUTHBOUND",,  39.193546, -94.576591,,,,,,
1420012,"ON N OAK AT NE 54TH ST NORTHBOUND",,  39.193558, -94.576424,,,,,,
1420013,"ON N OAK AT NE ENGLEWOOD NORTHBOUND",,  39.195580, -94.576431,,,,,,
1420014,"ON N OAK AT WOODLAND DR NORTHBOUND",,  39.198936, -94.576385,,,,,,
1420015,"ON N OAK AT NE 61ST TERR NORTHBOUND",,  39.204586, -94.576241,,,,,,
1420016,"ON N OAK AT SHADY LANE NORTHBOUND",,  39.209972, -94.576172,,,,,,
1420017,"ON N OAK AT NE 67TH PL NORTHBOUND",,  39.214649, -94.576088,,,,,,
1420018,"ON N OAK AT NE 70TH ST NORTHBOUND",,  39.220924, -94.576050,,,,,,
1420019,"ON 85TH TERR AT N OAK WESTBOUND",,  39.248573, -94.576202,,,,,,
1420020,"ON BARRY RD AT THOMAS MEYER WB",,  39.246582, -94.594299,,,,,,
1420021,"ON N OAK AT 65TH ST SOUTHBOUND",,  39.212357, -94.576256,,,,,,
1420022,"ON N OAK AT 6269 N OAK SOUTHBOUND",,  39.207767, -94.576317,,,,,,
1420023,"ON N OAK AT 65TH ST NORTHBOUND",,  39.212173, -94.576103,,,,,,
1420024,"ON N OAK AT 6270 N OAK NORTHBOUND",,  39.207630, -94.576210,,,,,,
1420025,"ON LOCUST AT 11TH ST NORTHBOUND",,  39.100849, -94.577255,,,,,,
1420027,"ON LOCUST AT 9TH ST NORTHBOUND",,  39.103275, -94.577126,,,,,,
14201,"ON NORTH OAK AT 51ST NB",,  39.186214, -94.576515,,,,,,
14202,"ON NORTH OAK AT 51ST SB",,  39.186195, -94.576691,,,,,,
1420301,"ON N OAK AT CAROLANE NORTHBOUND",,  39.174549, -94.576607,,,,,,
1420302,"ON N OAK AT NORMANDY NORTHBOUND",,  39.177212, -94.576530,,,,,,
1420303,"ON N OAK AT 50TH NORTHBOUND",,  39.184006, -94.576546,,,,,,
1420304,"ON N OAK AT 55TH NORTHBOUND",,  39.194382, -94.576431,,,,,,
1420305,"ON N OAK AT 59TH TERR NORTHBOUND",,  39.202469, -94.576286,,,,,,
1420306,"ON BARRY RD AT N BROADWAY WESTBOUND",,  39.246517, -94.585434,,,,,,
1420307,"ON BARRY AT HICKORY WESTBOUND",,  39.246605, -94.598259,,,,,,
1420308,"ON BARRY AT MARSTON WESTBOUND",,  39.246441, -94.607063,,,,,,
1420309,"ON BARRY AT ALLENTON WESTBOUND",,  39.246506, -94.613235,,,,,,
1420310,"ON BARRY RD AT LINE CREEK PKWY WESTBOUND",,  39.246540, -94.618217,,,,,,
1420311,"ON BARRY RD AT 3800 NW BARRY RD WESTBOUND",,  39.246578, -94.623192,,,,,,
1420312,"ON BARRY RD BETWEEN ADRIAN AND GRANBY WESTBOUND",,  39.246620, -94.626106,,,,,,
1420313,"ON BARRY RD AT WAUKOMIS  WB",,  39.246811, -94.642662,,,,,,
1420314,"ON BARRY RD AT WAUKOMIS DR EB",,  39.246586, -94.643082,,,,,,
1420315,"ON BARRY RD AT GRANBY EASTBOUND",,  39.246365, -94.626846,,,,,,
1420316,"ON BARRY RD AT 3800 NW BARRY RD EASTBOUND",,  39.246330, -94.623215,,,,,,
1420317,"ON BARRY RD AT LINE CREEK PKWY EASTBOUND",,  39.246265, -94.618309,,,,,,
1420318,"ON BARRY RD AT ALLENTON EB",,  39.246292, -94.613747,,,,,,
1420319,"ON BARRY RD AT MARSTON EASTBOUND",,  39.246216, -94.607529,,,,,,
1420320,"ON BARRY RD BETWEEN MERCIER AND THOMAS MEYER EB",,  39.246265, -94.596794,,,,,,
1420321,"ON 85TH TERR AT WYANDOTTE EASTBOUND",,  39.248436, -94.581841,,,,,,
1420322,"ON N OAK AT CAROLANE SOUTHBOUND",,  39.174500, -94.576775,,,,,,
1420323,"ON N OAK AT 43RD TERR SOUTHBOUND",,  39.172832, -94.576797,,,,,,
1422501,"ON N OAK AT 59TH TERR SB",,  39.201740, -94.576439,,,,,,
1422502,"ON N OAK AT 4900 SB",,  39.182831, -94.576797,,,,,,
1422701,"ON ST CLAIR AT WAUKOMIS NW",,  39.249962, -94.647346,,,,,,
142507,"ON N OAK AT NORMANDY SB",,  39.177265, -94.576828,,,,,,
1425306,"ON NORTH OAK AT 5306 SOUTHBOUND",,  39.190487, -94.576630,,,,,,
1425307,"ON NORTH OAK AT 5307 NORTHBOUND",,  39.190483, -94.576447,,,,,,
150,"INDEPENDENCE METROCENTER SOUTHSIDE",,  39.093655, -94.412178,,,,,,
152,"INDEPENDENCE METROCENTER WESTSIDE",,  39.093704, -94.413048,,,,,,
152000,"350 HWY & WESTRIDGE PARK & RIDE",,  38.974327, -94.443779,,,,,,
1520001,"ON 350 HWY AND CHIPMAN SOUTHBOUND",,  38.922882, -94.402237,,,,,,
1520006,"ON 350 HWY AT WESTRIDGE NORTHBOUND",,  38.974110, -94.441528,,,,,,
1520007,"ON 350 HWY AT WESTRIDGE SOUTHBOUND",,  38.971718, -94.442406,,,,,,
153,"INDEPENDENCE METROCENTER EASTSIDE",,  39.094315, -94.412537,,,,,,
1530008,"ON FOSTER AT 123RD NORTHBOUND",,  38.904621, -94.670410,,,,,,
1550003,"ON SWOPE PKWY AT 56TH NORTHBOUND",,  39.024502, -94.541222,,,,,,
1550004,"ON SWOPE PKWY AT 55TH NORTHBOUND",,  39.025990, -94.541801,,,,,,
1550005,"ON SWOPE PKWY AT 53RD TERR NORTHBOUND",,  39.029591, -94.542358,,,,,,
1550006,"ON CLEVELAND AT 53RD NORTHBOUND",,  39.029541, -94.541069,,,,,,
1550007,"ON CLEVELAND AT 5135 NB",,  39.032700, -94.540863,,,,,,
1550009,"ON 51ST AT SWOPE PKWY WESTBOUND",,  39.033375, -94.542908,,,,,,
1550010,"ON 51ST AT INDIANA WESTBOUND",,  39.033447, -94.545403,,,,,,
1550011,"ON 51ST AT WALROND WESTBOUND",,  39.033501, -94.547691,,,,,,
1550012,"ON 51ST AT AGNES WESTBOUND",,  39.033577, -94.550003,,,,,,
1550013,"ON S BENTON AT 51ST SOUTHBOUND",,  39.033482, -94.551338,,,,,,
1550014,"ON S BENTON AT 52ND SOUTHBOUND",,  39.031864, -94.551430,,,,,,
1550015,"ON S BENTON AT 53RD SOUTHBOUND",,  39.030079, -94.551544,,,,,,
1550016,"ON S BENTON AT 54TH SOUTHBOUND",,  39.028252, -94.551651,,,,,,
1550017,"ON S BENTON AT 55TH SOUTHBOUND",,  39.026424, -94.551743,,,,,,
1550018,"ON 55TH AT PROSPECT WESTBOUND",,  39.026562, -94.555046,,,,,,
1550019,"ON 55TH AT OLIVE WESTBOUND",,  39.026634, -94.557388,,,,,,
1550020,"ON 55TH AT BROOKLYN WESTBOUND",,  39.026703, -94.559731,,,,,,
1550021,"ON 55TH AT GARFIELD WESTBOUND",,  39.026737, -94.560898,,,,,,
1550022,"ON 55TH AT EUCLID WESTBOUND",,  39.026775, -94.562050,,,,,,
1550023,"ON 55TH AT WOODLAND WESTBOUND",,  39.026863, -94.564415,,,,,,
1550024,"ON 55TH AT WAYNE WB",,  39.026970, -94.566696,,,,,,
1550025,"ON 55TH AT PASEO WESTBOUND",,  39.027016, -94.567886,,,,,,
1550026,"ON 55TH AT LYDIA WESTBOUND",,  39.027031, -94.569344,,,,,,
1550027,"ON 55TH BETWEEN VIRGINIA & TRACY  WB",,  39.027115, -94.570900,,,,,,
1550028,"ON 55TH AT TROOST WESTBOUND",,  39.027164, -94.573608,,,,,,
1550029,"ON 55TH AT ROCKHILL WESTBOUND",,  39.027294, -94.575966,,,,,,
1550031,"ON ROCKHILL AT 53RD NORTHBOUND",,  39.030807, -94.575867,,,,,,
1550043,"ON BROADWAY AT JC NICHOLS NORTHBOUND",,  39.041149, -94.591560,,,,,,
1550052,"ON NICHOLS PKWY AT 4418 NICHOLS PKWY SOUTHBOUND",,  39.047203, -94.588608,,,,,,
1550053,"ON NICHOLS PKWY AT 4436 NICHOLS PKWY SOUTHBOUND",,  39.046936, -94.588676,,,,,,
1550054,"ON NICH PKWY AT PKWY TOWERS SOUTHBOUND",,  39.044846, -94.588699,,,,,,
1550055,"ON NICH PKWY AT 46TH TERR SOUTHBOUND",,  39.043270, -94.588295,,,,,,
1550056,"ON 47TH AT WORNALL WESTBOUND",,  39.042328, -94.590157,,,,,,
1550058,"ON BROADWAY AT JC NICHOLS SOUTHBOUND",,  39.041412, -94.591675,,,,,,
1550059,"ON S WARD PKWY AT 48TH ST EB",,  39.039848, -94.591194,,,,,,
1550060,"ON S WARD PKWY AT 235 EASTBOUND",,  39.040009, -94.589569,,,,,,
1550061,"ON S WARD PKWY AT BALTIMORE EASTBOUND",,  39.039959, -94.588425,,,,,,
1550062,"ON S WARD PKWY AT MAIN EB",,  39.039860, -94.587181,,,,,,
1550064,"ON ROCKHILL BETWEEN VOLKER & 50TH SEB",,  39.037857, -94.578049,,,,,,
1550065,"ON ROCKHILL AT 50TH SOUTHBOUND",,  39.036423, -94.575974,,,,,,
1550068,"ON ROCKHILL AT 53RD SOUTHBOUND",,  39.030964, -94.575981,,,,,,
1550069,"ON ROCKHILL AT 54TH SOUTHBOUND",,  39.029205, -94.576111,,,,,,
1550070,"ON 55TH BETWEEN ROCKHILL AND HARRISON EB",,  39.027172, -94.575867,,,,,,
1550071,"ON 55TH AT TROOST EASTBOUND",,  39.027084, -94.573891,,,,,,
1550072,"ON 55TH AT TRACY EASTBOUND",,  39.027046, -94.571320,,,,,,
1550073,"ON 55TH AT LYDIA EASTBOUND",,  39.026947, -94.569260,,,,,,
1550074,"ON 55TH AT PASEO EASTBOUND",,  39.026882, -94.567558,,,,,,
1550075,"ON 55TH AT HIGHLAND EASTBOUND",,  39.026814, -94.565804,,,,,,
1550076,"ON 55TH AT EUCLID EASTBOUND",,  39.026699, -94.562233,,,,,,
1550077,"ON 55TH AT GARFIELD EASTBOUND",,  39.026661, -94.561081,,,,,,
1550078,"ON 55TH AT BROOKLYN EASTBOUND",,  39.026627, -94.559906,,,,,,
1550079,"ON 55TH AT OLIVE EASTBOUND",,  39.026558, -94.557571,,,,,,
1550080,"ON 55TH AT PROSPECT EASTBOUND",,  39.026451, -94.555290,,,,,,
1550081,"ON 55TH AT S BENTON EASTBOUND",,  39.026337, -94.552208,,,,,,
1550082,"ON S BENTON AT 54TH NORTHBOUND",,  39.028111, -94.551552,,,,,,
1550083,"ON S BENTON AT 53RD NORTHBOUND",,  39.029911, -94.551437,,,,,,
1550084,"ON S BENTON AT 52ND NORTHBOUND",,  39.031723, -94.551331,,,,,,
1550085,"ON S BENTON AT 51ST NORTHBOUND",,  39.033508, -94.551201,,,,,,
1550086,"ON 51ST AT AGNES EASTBOUND",,  39.033501, -94.550186,,,,,,
1550087,"ON 51ST AT WALROND EASTBOUND",,  39.033424, -94.547874,,,,,,
1550088,"ON 51ST AT INDIANA EASTBOUND",,  39.033344, -94.545418,,,,,,
1550089,"ON 51ST AT SWOPE PKWY EASTBOUND",,  39.033302, -94.543381,,,,,,
1550090,"ON 51ST BETWEEN SWOPE & CLEVELAND EB",,  39.033234, -94.541954,,,,,,
1550091,"ON CLEVELAND AT 53RD SOUTHBOUND",,  39.029728, -94.541206,,,,,,
1550092,"ON CLEVELAND AT 5404 CLEVELAND SOUTHBOUND",,  39.028008, -94.541275,,,,,,
1550093,"ON SWOPE PKWY AT 5630 SWOPE PKWY SOUTHBOUND",,  39.024063, -94.541687,,,,,,
1550094,"ON SWOPE PKWY AT 57TH SOUTHBOUND",,  39.022209, -94.541763,,,,,,
1550095,"ON SWOPE PKWY AT 58TH SOUTHBOUND",,  39.020683, -94.541847,,,,,,
1550101,"ON 50TH AT OAK WESTBOUND",,  39.036568, -94.582458,,,,,,
15503,"ON OAK AT 50TH SB",,  39.034958, -94.582794,,,,,,
15504,"ON 51ST AT BROOKSIDE WB",,  39.034801, -94.584122,,,,,,
1550701,"ON 51ST ST AT CHERRY WB",,  39.034691, -94.580215,,,,,,
1550702,"ON 51ST ST AT CHERRY EB",,  39.034592, -94.580200,,,,,,
1550703,"ON MILL ST AT 4000 MILL IN SHOPPING CENTER",,  39.054962, -94.594208,,,,,,
1550704,"ON 53RD AT MYRTLE AVE WESTBOUND",,  39.029621, -94.538689,,,,,,
155101,"ON BROADWAY AT 41ST NB",,  39.051682, -94.589226,,,,,,
1552500,"ON CLEVELAND AT 55TH NB",,  39.025932, -94.541252,,,,,,
1552501,"ON 55TH AT PARK WB",,  39.026691, -94.558548,,,,,,
1552502,"ON 55TH AT MICHIGAN WB",,  39.026836, -94.563171,,,,,,
1552503,"ON 55TH AT WOODLAND EB",,  39.026768, -94.564621,,,,,,
1552504,"ON 55TH AT MICHIGAN EB",,  39.026722, -94.563408,,,,,,
1552505,"ON 55TH AT PARK EB",,  39.026577, -94.558784,,,,,,
1552506,"ON CLEVELAND AT 5200 SB",,  39.031883, -94.541077,,,,,,
1552701,"ON 51ST AT CLEVELAND EB",,  39.033192, -94.541023,,,,,,
1562300,"ON OAK AT 112TH NORTHBOUND",,  38.924004, -94.588181,,,,,,
1562301,"ON 103RD AT 1227 WEST 103RD EB",,  38.941959, -94.607430,,,,,,
1562304,"ON 103RD AT JEFFERSON WESTBOUND",,  38.941685, -94.598915,,,,,,
1562305,"ON CARONDELET AT 621 NORTHBOUND",,  38.935734, -94.601440,,,,,,
1562306,"ON CARONDELET AT JEFFERSON EASTBOUND",,  38.936798, -94.599663,,,,,,
1562307,"ON CARONDELET AT WORNALL EASTBOUND",,  38.936680, -94.596985,,,,,,
1562308,"ON 103RD AT WATTS MILL EASTBOUND",,  38.941940, -94.606529,,,,,,
1562309,"ON 103RD AT 1011 WEST EB",,  38.941772, -94.603920,,,,,,
1562310,"ON WORNALL AT 97TH TER SOUTHBOUND",,  38.951649, -94.596130,,,,,,
1562500,"ON WORNALL AT 76TH SB",,  38.990742, -94.594421,,,,,,
1562501,"ON WORNALL AT 9400 SB",,  38.957653, -94.595978,,,,,,
1562502,"ON WORNALL AT 108TH TER NB",,  38.931591, -94.595062,,,,,,
1580013,"ON 9TH AT OAK WESTBOUND",,  39.103447, -94.578232,,,,,,
16301,"ON 63RD AT BELLEFONTAINE EB",,  39.012154, -94.550415,,,,,,
16302,"ON 63RD AT HARDESTY WB",,  39.015236, -94.518745,,,,,,
16303,"ON 63RD AT BELLEFONTAINE WB",,  39.012260, -94.550171,,,,,,
1632300,"ON 63RD AT MANCHESTER EASTBOUND",,  39.013401, -94.528015,,,,,,
1632301,"ON 67TH AT BLUE RIDGE WESTBOUND",,  39.002426, -94.482567,,,,,,
1632302,"ON 63RD BETW YATES AND MANCHESTER EASTBOUND",,  39.012821, -94.529800,,,,,,
1632304,"ON 63RD ST BETWEEN MANCHESTER AND ELMWOOD WB",,  39.013100, -94.529503,,,,,,
1632305,"ON 63RD ST BETWEEN PASEO AND TRACY WESTBOUND",,  39.013157, -94.571289,,,,,,
1632501,"ON BLUE RIDGE CUTOFF AT BLUE RIDGE SB",,  39.004475, -94.482224,,,,,,
17000,"7 HWY & NORTH RIDGE PARK & RIDE",,  39.035114, -94.272568,,,,,,
1700001,"INTERSTATE 70 AND WOODS CHAPEL COMMUTER LOT",,  39.035412, -94.305550,,,,,,
1700003,"WHITE OAK PLAZA PARK & RIDE",,  39.007164, -94.274284,,,,,,
1702500,"ON 7HWY AT VESPER SB",,  39.020573, -94.272354,,,,,,
1702501,"ON 7 HWY AT 201 SW 7 HWY SB",,  39.017368, -94.272400,,,,,,
1702502,"ON 7 HWY AT 200 SW 7 HWY NB",,  39.017353, -94.272247,,,,,,
1702503,"ON 7 HWY AT 40 HWY NB",,  39.008656, -94.272522,,,,,,
1702504,"ON 7 HWY AT 501 NW 7 HWY SB",,  39.021870, -94.272301,,,,,,
1702505,"ON JEFFERSON AT 3301 EB",,  39.035267, -94.299683,,,,,,
1702506,"ON JEFFERSON AT 3300 WB",,  39.035381, -94.299591,,,,,,
170702,"ON 11TH AT SMITH NORTHBOUND",,  39.017406, -94.277786,,,,,,
17101,"ON PROSPECT AT 77TH ST SB",,  38.987247, -94.557533,,,,,,
17102,"ON PROSPECT AT 79TH SB",,  38.983433, -94.557701,,,,,,
17103,"ON PROSPECT AT 80TH SB",,  38.981823, -94.557785,,,,,,
17104,"ON HICKMAN MILLS AT 83RD SOUTHBOUND",,  38.976257, -94.555405,,,,,,
17105,"ON HICKMAN MILLS AT 85TH SOUTHBOUND",,  38.973179, -94.549545,,,,,,
17106,"ON HICKMAN MILLS AT 85TH NORTHBOUND",,  38.973167, -94.549103,,,,,,
17107,"ON HICKMAN MILLS AT 83RD NORTHBOUND",,  38.976288, -94.555069,,,,,,
17108,"ON PROSPECT AT 80TH NORTHBOUND",,  38.981636, -94.557663,,,,,,
17109,"ON PROSPECT AT 78TH NORTHBOUND",,  38.984905, -94.557503,,,,,,
17110,"ON PROSPECT AT 77TH NORTHBOUND",,  38.986710, -94.557419,,,,,,
1730003,"ON 12TH BETWEEN CENTRAL AND WYANDOTTE EASTBOUND",,  39.099976, -94.586342,,,,,,
1730004,"ON UNDERGROUND DR AT RANDOLPH WESTBOUND",,  39.155010, -94.495216,,,,,,
1730005,"ON INDEPENDENCE AVE AT WALNUT WESTBOUND",,  39.107357, -94.581688,,,,,,
1730007,"HARRAH'S EAST OF PARKING GARAGE FRONT OF CASINO",,  39.143581, -94.546448,,,,,,
1730008," ON 210 HWY AT RANDOLPH EB",,  39.159698, -94.494965,,,,,,
173001,"AMERISTAR CASINO'S KC CINEMA 18",,  39.151020, -94.486305,,,,,,
1730010,"ON BIRMINGHAM AT RANDOLPH EASTBOUND",,  39.154892, -94.495468,,,,,,
1730011,"ON 210 HWY AT RANDOLPH WB",,  39.159920, -94.495186,,,,,,
1730012,"ON 210 HWY AT AMERISTAR DR EB",,  39.154819, -94.478241,,,,,,
1730013,"ON 210 HWY AT AMERISTAR DR WB",,  39.155037, -94.477829,,,,,,
1730014,"AMERISTAR CASINO EMPLOYEE DAYCARE NB",,  39.153961, -94.485870,,,,,,
173003,"ISLE OF CAPRI CASINO",,  39.120884, -94.562813,,,,,,
17301,"ON WYANDOTTE BETWEEN 11TH AND 12TH SB",,  39.100456, -94.585579,,,,,,
17302,"ON CHOUTEAU AT RIVERBOAT DR SB",,  39.148575, -94.535385,,,,,,
17303,"ON GRAND AT ADMIRAL NB",,  39.105282, -94.580482,,,,,,
1730701,"ON FRONT ST AT OLIVE EB",,  39.124321, -94.554665,,,,,,
1730702,"ON FRONT ST AT OLIVE WB",,  39.124352, -94.554825,,,,,,
173100,"ON ARMOUR AT VERNON EASTBOUND",,  39.145439, -94.556786,,,,,,
1732100,"ON RANDOLPH AT 3636 RED ROOF INN SB",,  39.162338, -94.495117,,,,,,
1732201,"ON BURMINGHAM AT RIVERPORT CERNER PROPERTY WB",,  39.154491, -94.505974,,,,,,
1732202,"ON BIRMINGHAM AT RIVERPORT CERNER PROPERTY EB",,  39.154373, -94.505981,,,,,,
1732500,"ON FRONT ST AT EAST 3630 SEARS OUTLET STORE WB",,  39.131351, -94.540649,,,,,,
1732501,"ON FRONT ST AT EAST 3629  SEARS OUTLET STORE EB",,  39.131229, -94.540619,,,,,,
1732502,"ON FRONT ST AT EAST 4135 WEST OF JACKSON EB",,  39.130959, -94.532784,,,,,,
1732503,"ON FRONT ST AT EAST 4136 WEST OF JACKSON WB",,  39.131081, -94.532776,,,,,,
1732504,"ON ELDON AT 210 HWY NB",,  39.155540, -94.477127,,,,,,
1732505,"ON UNDERGROUND AT 8260 SECURITY SHACK WB",,  39.157055, -94.478973,,,,,,
1732507,"ON 5TH AT WALNUT WB",,  39.108643, -94.581505,,,,,,
1732509,"ON CHOUTEAU AT RIVERBOAT DR NB",,  39.148659, -94.535126,,,,,,
1732510,"ON FRONT ST AT KANSAS",,  39.128700, -94.546715,,,,,,
