Zip Code,StCty,County Name,State,Multi,CBSA,CBSA Name,CBSA Type
83229,16059,Lemhi,ID,00,,,
83235,16059,Lemhi,ID,02,,,
83253,16059,Lemhi,ID,02,,,
83462,16059,Lemhi,ID,00,,,
83463,16059,Lemhi,ID,00,,,
83464,16059,Lemhi,ID,02,,,
83465,16059,Lemhi,ID,00,,,
83466,16059,Lemhi,ID,00,,,
83467,16059,Lemhi,ID,00,,,
83468,16059,Lemhi,ID,00,,,
83469,16059,Lemhi,ID,00,,,
83501,16061,Lewis,ID,01,,,
83523,16061,Lewis,ID,00,,,
83524,16061,Lewis,ID,01,,,
83536,16061,Lewis,ID,02,,,
83543,16061,Lewis,ID,00,,,
83544,16061,Lewis,ID,02,,,
83548,16061,Lewis,ID,01,,,
83555,16061,Lewis,ID,00,,,
83324,16063,Lincoln,ID,00,,,
83330,16063,Lincoln,ID,02,,,
83338,16063,Lincoln,ID,03,,,
83347,16063,Lincoln,ID,02,,,
83349,16063,Lincoln,ID,00,,,
83352,16063,Lincoln,ID,04,,,
83434,16065,Madison,ID,02,39940,"Rexburg, ID",MISA
83436,16065,Madison,ID,02,39940,"Rexburg, ID",MISA
83440,16065,Madison,ID,02,39940,"Rexburg, ID",MISA
83441,16065,Madison,ID,00,39940,"Rexburg, ID",MISA
83445,16065,Madison,ID,02,39940,"Rexburg, ID",MISA
83448,16065,Madison,ID,02,39940,"Rexburg, ID",MISA
83451,16065,Madison,ID,02,39940,"Rexburg, ID",MISA
83460,16065,Madison,ID,00,39940,"Rexburg, ID",MISA
83318,16067,Minidoka,ID,02,15420,"Burley, ID",MISA
83335,16067,Minidoka,ID,02,15420,"Burley, ID",MISA
83336,16067,Minidoka,ID,02,15420,"Burley, ID",MISA
83343,16067,Minidoka,ID,00,15420,"Burley, ID",MISA
83347,16067,Minidoka,ID,03,15420,"Burley, ID",MISA
83350,16067,Minidoka,ID,03,15420,"Burley, ID",MISA
83501,16069,Nez Perce,ID,02,30300,"Lewiston, ID-WA",MSA
83524,16069,Nez Perce,ID,02,30300,"Lewiston, ID-WA",MSA
83535,16069,Nez Perce,ID,02,30300,"Lewiston, ID-WA",MSA
83537,16069,Nez Perce,ID,03,30300,"Lewiston, ID-WA",MSA
83540,16069,Nez Perce,ID,00,30300,"Lewiston, ID-WA",MSA
83541,16069,Nez Perce,ID,02,30300,"Lewiston, ID-WA",MSA
83545,16069,Nez Perce,ID,00,30300,"Lewiston, ID-WA",MSA
83548,16069,Nez Perce,ID,02,30300,"Lewiston, ID-WA",MSA
83832,16069,Nez Perce,ID,02,30300,"Lewiston, ID-WA",MSA
83212,16071,Oneida,ID,01,,,
83243,16071,Oneida,ID,00,,,
83252,16071,Oneida,ID,00,,,
83604,16073,Owyhee,ID,00,14260,"Boise City-Nampa, ID",MSA
83624,16073,Owyhee,ID,02,14260,"Boise City-Nampa, ID",MSA
83627,16073,Owyhee,ID,02,14260,"Boise City-Nampa, ID",MSA
83628,16073,Owyhee,ID,00,14260,"Boise City-Nampa, ID",MSA
83639,16073,Owyhee,ID,00,14260,"Boise City-Nampa, ID",MSA
83641,16073,Owyhee,ID,03,14260,"Boise City-Nampa, ID",MSA
83647,16073,Owyhee,ID,02,14260,"Boise City-Nampa, ID",MSA
83650,16073,Owyhee,ID,00,14260,"Boise City-Nampa, ID",MSA
83607,16075,Payette,ID,03,36620,"Ontario, OR-ID",MISA
83617,16075,Payette,ID,01,36620,"Ontario, OR-ID",MISA
83619,16075,Payette,ID,00,36620,"Ontario, OR-ID",MISA
83655,16075,Payette,ID,00,36620,"Ontario, OR-ID",MISA
83660,16075,Payette,ID,02,36620,"Ontario, OR-ID",MISA
83204,16077,Power,ID,02,38540,"Pocatello, ID",MSA
83211,16077,Power,ID,03,38540,"Pocatello, ID",MSA
83212,16077,Power,ID,02,38540,"Pocatello, ID",MSA
83271,16077,Power,ID,00,38540,"Pocatello, ID",MSA
83802,16079,Shoshone,ID,00,,,
83808,16079,Shoshone,ID,00,,,
83810,16079,Shoshone,ID,02,,,
83812,16079,Shoshone,ID,00,,,
83830,16079,Shoshone,ID,02,,,
83837,16079,Shoshone,ID,00,,,
83839,16079,Shoshone,ID,00,,,
83846,16079,Shoshone,ID,00,,,
83849,16079,Shoshone,ID,00,,,
83850,16079,Shoshone,ID,00,,,
83861,16079,Shoshone,ID,03,,,
83867,16079,Shoshone,ID,00,,,
83868,16079,Shoshone,ID,00,,,
83873,16079,Shoshone,ID,00,,,
83874,16079,Shoshone,ID,00,,,
83422,16081,Teton,ID,00,27220,"Jackson, WY-ID",MISA
83424,16081,Teton,ID,00,27220,"Jackson, WY-ID",MISA
83436,16081,Teton,ID,03,27220,"Jackson, WY-ID",MISA
83452,16081,Teton,ID,00,27220,"Jackson, WY-ID",MISA
83455,16081,Teton,ID,00,27220,"Jackson, WY-ID",MISA
83301,16083,Twin Falls,ID,02,46300,"Twin Falls, ID",MISA
83302,16083,Twin Falls,ID,00,46300,"Twin Falls, ID",MISA
83303,16083,Twin Falls,ID,00,46300,"Twin Falls, ID",MISA
83316,16083,Twin Falls,ID,02,46300,"Twin Falls, ID",MISA
83321,16083,Twin Falls,ID,00,46300,"Twin Falls, ID",MISA
83328,16083,Twin Falls,ID,00,46300,"Twin Falls, ID",MISA
83332,16083,Twin Falls,ID,02,46300,"Twin Falls, ID",MISA
83334,16083,Twin Falls,ID,00,46300,"Twin Falls, ID",MISA
83341,16083,Twin Falls,ID,00,46300,"Twin Falls, ID",MISA
83344,16083,Twin Falls,ID,02,46300,"Twin Falls, ID",MISA
83611,16085,Valley,ID,00,,,
83615,16085,Valley,ID,00,,,
83635,16085,Valley,ID,00,,,
83638,16085,Valley,ID,03,,,
83677,16085,Valley,ID,00,,,
83610,16087,Washington,ID,02,,,
83632,16087,Washington,ID,02,,,
83645,16087,Washington,ID,00,,,
83661,16087,Washington,ID,01,,,
83672,16087,Washington,ID,00,,,
62301,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62305,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62306,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62311,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62312,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62314,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62316,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62320,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62324,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62325,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62338,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62339,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62343,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62346,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62347,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62348,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62349,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62351,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62359,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62360,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62365,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62373,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62375,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62376,17001,Adams,IL,00,39500,"Quincy, IL-MO",MISA
62379,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62380,17001,Adams,IL,01,39500,"Quincy, IL-MO",MISA
62914,17003,Alexander,IL,01,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62926,17003,Alexander,IL,01,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62952,17003,Alexander,IL,01,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62957,17003,Alexander,IL,01,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62962,17003,Alexander,IL,00,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62969,17003,Alexander,IL,00,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62988,17003,Alexander,IL,00,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62990,17003,Alexander,IL,00,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62992,17003,Alexander,IL,01,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62993,17003,Alexander,IL,00,16020,"Cape Girardeau-Jackson, MO-IL",MISA
62017,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62019,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62074,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62086,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62231,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62246,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62249,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62253,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62262,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62273,17005,Bond,IL,00,41180,"St. Louis, MO-IL",MSA
62275,17005,Bond,IL,01,41180,"St. Louis, MO-IL",MSA
62284,17005,Bond,IL,00,41180,"St. Louis, MO-IL",MSA
60033,17007,Boone,IL,01,40420,"Rockford, IL",MSA
60135,17007,Boone,IL,01,40420,"Rockford, IL",MSA
60145,17007,Boone,IL,01,40420,"Rockford, IL",MSA
60146,17007,Boone,IL,01,40420,"Rockford, IL",MSA
60152,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61008,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61011,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61012,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61016,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61038,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61065,17007,Boone,IL,00,40420,"Rockford, IL",MSA
61073,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61080,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61107,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61108,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61111,17007,Boone,IL,01,40420,"Rockford, IL",MSA
61114,17007,Boone,IL,01,40420,"Rockford, IL",MSA
62314,17009,Brown,IL,02,,,
62323,17009,Brown,IL,01,,,
62324,17009,Brown,IL,02,,,
62353,17009,Brown,IL,01,,,
62375,17009,Brown,IL,02,,,
62378,17009,Brown,IL,00,,,
62681,17009,Brown,IL,01,,,
61243,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61283,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61312,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61314,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61315,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61317,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61320,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61322,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61323,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61328,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61329,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61330,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61337,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61338,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61342,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61344,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61345,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61346,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61349,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61354,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61356,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61359,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61361,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61362,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61368,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61374,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61376,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61379,17011,Bureau,IL,00,36860,"Ottawa-Streator, IL",MISA
61421,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61443,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61537,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
61560,17011,Bureau,IL,01,36860,"Ottawa-Streator, IL",MISA
62006,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62013,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62036,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62045,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62047,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62053,17013,Calhoun,IL,01,41180,"St. Louis, MO-IL",MSA
62065,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62070,17013,Calhoun,IL,00,41180,"St. Louis, MO-IL",MSA
62355,17013,Calhoun,IL,01,41180,"St. Louis, MO-IL",MSA
62361,17013,Calhoun,IL,01,41180,"St. Louis, MO-IL",MSA
62366,17013,Calhoun,IL,01,41180,"St. Louis, MO-IL",MSA
61014,17015,Carroll,IL,01,,,
61028,17015,Carroll,IL,01,,,
61046,17015,Carroll,IL,00,,,
61051,17015,Carroll,IL,01,,,
61053,17015,Carroll,IL,01,,,
61062,17015,Carroll,IL,01,,,
61064,17015,Carroll,IL,01,,,
61074,17015,Carroll,IL,01,,,
61078,17015,Carroll,IL,01,,,
61252,17015,Carroll,IL,01,,,
61270,17015,Carroll,IL,01,,,
61285,17015,Carroll,IL,00,,,
62611,17017,Cass,IL,01,,,
62612,17017,Cass,IL,01,,,
62618,17017,Cass,IL,01,,,
62622,17017,Cass,IL,00,,,
62627,17017,Cass,IL,01,,,
62665,17017,Cass,IL,01,,,
62673,17017,Cass,IL,01,,,
62691,17017,Cass,IL,00,,,
60936,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
60949,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
60957,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
60960,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61801,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61802,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61803,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61810,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61815,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61816,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61820,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61821,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61822,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61824,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61825,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61826,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61840,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61843,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61845,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61847,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61849,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61851,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61852,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61853,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61856,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61859,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61862,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61863,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61864,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61866,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61871,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61872,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61873,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61874,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61875,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61877,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61878,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61880,17019,Champaign,IL,00,16580,"Champaign-Urbana, IL",MSA
61884,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
61956,17019,Champaign,IL,01,16580,"Champaign-Urbana, IL",MSA
62075,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62083,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62510,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62513,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62517,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62531,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62538,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62540,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62545,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62546,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62547,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62550,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62553,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62555,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62556,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62557,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62558,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62563,17021,Christian,IL,01,45380,"Taylorville, IL",MISA
62567,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62568,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
62570,17021,Christian,IL,00,45380,"Taylorville, IL",MISA
61912,17023,Clark,IL,01,,,
61933,17023,Clark,IL,01,,,
61944,17023,Clark,IL,01,,,
62413,17023,Clark,IL,01,,,
62420,17023,Clark,IL,01,,,
62423,17023,Clark,IL,01,,,
62441,17023,Clark,IL,01,,,
62442,17023,Clark,IL,01,,,
62449,17023,Clark,IL,01,,,
62474,17023,Clark,IL,01,,,
62477,17023,Clark,IL,00,,,
62478,17023,Clark,IL,01,,,
62481,17023,Clark,IL,01,,,
62424,17025,Clay,IL,01,,,
62426,17025,Clay,IL,01,,,
62434,17025,Clay,IL,01,,,
62443,17025,Clay,IL,01,,,
62448,17025,Clay,IL,01,,,
62824,17025,Clay,IL,01,,,
62838,17025,Clay,IL,01,,,
62839,17025,Clay,IL,01,,,
62854,17025,Clay,IL,01,,,
62858,17025,Clay,IL,01,,,
62868,17025,Clay,IL,01,,,
62879,17025,Clay,IL,00,,,
62899,17025,Clay,IL,01,,,
62215,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62216,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
62218,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62219,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62230,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62231,17027,Clinton,IL,02,41180,"St. Louis, MO-IL",MSA
62245,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62246,17027,Clinton,IL,02,41180,"St. Louis, MO-IL",MSA
62249,17027,Clinton,IL,02,41180,"St. Louis, MO-IL",MSA
62250,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62252,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62253,17027,Clinton,IL,02,41180,"St. Louis, MO-IL",MSA
62258,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
62265,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
62266,17027,Clinton,IL,00,41180,"St. Louis, MO-IL",MSA
62271,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
62275,17027,Clinton,IL,02,41180,"St. Louis, MO-IL",MSA
62293,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
62801,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
62882,17027,Clinton,IL,01,41180,"St. Louis, MO-IL",MSA
61910,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61911,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61912,17029,Coles,IL,02,16660,"Charleston-Mattoon, IL",MISA
61920,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61928,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61930,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61931,17029,Coles,IL,00,16660,"Charleston-Mattoon, IL",MISA
61933,17029,Coles,IL,02,16660,"Charleston-Mattoon, IL",MISA
61938,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61943,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
61944,17029,Coles,IL,02,16660,"Charleston-Mattoon, IL",MISA
61951,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
62420,17029,Coles,IL,02,16660,"Charleston-Mattoon, IL",MISA
62440,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
62447,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
62469,17029,Coles,IL,01,16660,"Charleston-Mattoon, IL",MISA
62474,17029,Coles,IL,02,16660,"Charleston-Mattoon, IL",MISA
60004,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60005,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60006,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60007,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60008,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60009,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60010,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60015,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60016,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60017,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60018,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60019,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60022,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60025,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60026,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60029,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60038,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60043,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60053,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60056,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60062,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60065,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60067,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60068,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60069,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60070,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60074,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60076,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60077,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60078,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60082,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60089,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60090,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60091,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60093,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60094,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60095,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60103,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60104,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60107,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60118,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60120,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60126,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60130,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60131,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60133,17031,Cook,IL,01,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60141,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60153,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60154,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60155,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60159,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60160,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60161,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60162,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60163,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60164,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
60165,17031,Cook,IL,00,16980,"Chicago-Naperville-Joliet, IL-IN-WI",MSA
